-0.3169,-0.0942,0.1776,-0.1168,0.0417,-0.2074,-0.0263,-0.0036,-0.0478,-0.0478,-0.0150,-0.1135,-0.1135,0.2148,-0.1135,0.0506,-0.1113,-0.3652,0.0157,-0.1113,0.2061,-0.1113,-0.1113,-0.1748
-0.0942,-0.4411,-0.0263,-0.0942,-0.1168,-0.0036,0.1096,0.2228,0.0506,-0.0150,-0.2777,0.0835,0.0506,-0.0150,0.1491,0.4118,-0.1748,-0.1113,0.0157,0.5235,0.2061,0.4600,-0.1748,0.0791
0.1776,-0.0263,-0.0685,0.1549,0.3814,-0.2301,0.3814,0.1549,0.0835,-0.0150,-0.0478,0.2805,0.1163,0.0835,0.2148,0.0835,0.5235,0.2696,0.5870,0.2696,0.2061,0.2061,0.0791,0.2061
-0.1168,-0.0942,0.1549,-0.3169,-0.0489,-0.2301,0.0190,-0.0942,-0.1463,-0.0478,-0.0807,-0.0807,0.1163,-0.1463,-0.1463,0.1491,-0.1748,-0.1748,0.0791,0.1426,0.1426,-0.4287,0.0157,0.1426
0.0417,-0.1168,0.3814,-0.0489,0.0557,-0.0489,0.2455,0.0643,-0.0150,-0.0478,0.0506,0.1820,-0.0150,-0.0478,-0.1135,0.0835,-0.3652,0.0791,0.0157,0.1426,-0.0478,0.1426,-0.0478,0.2696
-0.2074,-0.0036,-0.2301,-0.2301,-0.0489,-0.3790,-0.0489,-0.0036,-0.4090,-0.1463,-0.2448,0.1491,-0.1463,-0.2777,-0.1135,-0.2448,-0.1113,-0.3017,-0.3017,0.0791,0.1426,-0.1113,-0.2383,-0.1113
-0.0263,0.1096,0.3814,0.0190,0.2455,-0.0489,-0.3169,0.3587,-0.0478,0.1491,0.2476,0.2476,0.2476,0.2476,0.3133,0.0835,-0.1748,0.3330,-0.2383,-0.1748,0.1426,0.2696,0.2696,0.0791
-0.0036,0.2228,0.1549,-0.0942,0.0643,-0.0036,0.3587,0.3041,0.0178,0.0506,0.0506,-0.0807,-0.0150,0.2148,0.3461,0.1163,-0.2383,-0.2383,0.2061,0.3965,0.2696,0.0791,-0.3017,0.1426
-0.0478,0.0506,0.0835,-0.1463,-0.0150,-0.4090,-0.0478,0.0178,-0.4654,0.0953,0.0477,-0.0476,-0.2857,0.0477,0.0000,-0.1428,-0.3553,0.1973,-0.0790,-0.1711,-0.3553,-0.3553,-0.2632,0.0131
-0.0478,-0.0150,-0.0150,-0.0478,-0.0478,-0.1463,0.1491,0.0506,0.0953,-0.4654,0.0000,-0.0952,0.0000,0.0000,0.0477,-0.0476,0.0131,-0.1711,-0.0790,0.4736,0.3815,0.1052,0.1052,0.0131
-0.0150,-0.2777,-0.0478,-0.0807,0.0506,-0.2448,0.2476,0.0506,0.0477,0.0000,-0.1090,0.0953,-0.0952,0.1429,-0.1428,-0.0952,-0.2632,0.1052,-0.4474,-0.1711,-0.4474,-0.3553,-0.2632,0.2894
-0.1135,0.0835,0.2805,-0.0807,0.1820,0.1491,0.2476,-0.0807,-0.0476,-0.0952,0.0953,-0.1090,0.0000,0.2381,-0.0476,-0.1904,-0.2632,-0.6316,0.0131,-0.0790,0.3815,0.0131,-0.3553,-0.0790
-0.1135,0.0506,0.1163,0.1163,-0.0150,-0.1463,0.2476,-0.0150,-0.2857,0.0000,-0.0952,0.0000,-0.2872,0.0477,-0.1904,0.1429,0.1052,-0.2632,-0.1711,0.2894,0.5657,-0.2632,0.1052,-0.0790
0.2148,-0.0150,0.0835,-0.1463,-0.0478,-0.2777,0.2476,0.2148,0.0477,0.0000,0.1429,0.2381,0.0477,0.0692,-0.0952,0.0953,0.1052,0.1052,-0.1711,0.1052,0.0131,0.2894,0.7500,0.1973
-0.1135,0.1491,0.2148,-0.1463,-0.1135,-0.1135,0.3133,0.3461,0.0000,0.0477,-0.1428,-0.0476,-0.1904,-0.0952,-0.6436,0.1429,0.0131,0.0131,0.5657,-0.1711,0.1052,0.1052,-0.1711,0.5657
0.0506,0.4118,0.0835,0.1491,0.0835,-0.2448,0.0835,0.1163,-0.1428,-0.0476,-0.0952,-0.1904,0.1429,0.0953,0.1429,0.2474,-0.0790,-0.1711,0.1052,0.0131,-0.2632,0.5657,0.1052,0.1052
-0.1113,-0.1748,0.5235,-0.1748,-0.3652,-0.1113,-0.1748,-0.2383,-0.3553,0.0131,-0.2632,-0.2632,0.1052,0.1052,0.0131,-0.0790,0.0000,0.4256,0.4256,0.7820,0.7820,0.2474,0.0692,0.0692
-0.3652,-0.1113,0.2696,-0.1748,0.0791,-0.3017,0.3330,-0.2383,0.1973,-0.1711,0.1052,-0.6316,-0.2632,0.1052,0.0131,-0.1711,0.4256,0.0000,-0.8218,0.0692,0.6038,-0.8218,0.4256,0.0692
0.0157,0.0157,0.5870,0.0791,0.0157,-0.3017,-0.2383,0.2061,-0.0790,-0.0790,-0.4474,0.0131,-0.1711,-0.1711,0.5657,0.1052,0.4256,-0.8218,0.0000,0.2474,0.4256,0.6038,0.0692,-0.6436
-0.1113,0.5235,0.2696,0.1426,0.1426,0.0791,-0.1748,0.3965,-0.1711,0.4736,-0.1711,-0.0790,0.2894,0.1052,-0.1711,0.0131,0.7820,0.0692,0.2474,0.0000,0.7820,0.2474,0.0692,0.2474
0.2061,0.2061,0.2061,0.1426,-0.0478,0.1426,0.1426,0.2696,-0.3553,0.3815,-0.4474,0.3815,0.5657,0.0131,0.1052,-0.2632,0.7820,0.6038,0.4256,0.7820,0.0000,-0.1090,0.0692,-0.1090
-0.1113,0.4600,0.2061,-0.4287,0.1426,-0.1113,0.2696,0.0791,-0.3553,0.1052,-0.3553,0.0131,-0.2632,0.2894,0.1052,0.5657,0.2474,-0.8218,0.6038,0.2474,-0.1090,0.0000,-0.6436,0.2474
-0.1113,-0.1748,0.0791,0.0157,-0.0478,-0.2383,0.2696,-0.3017,-0.2632,0.1052,-0.2632,-0.3553,0.1052,0.7500,-0.1711,0.1052,0.0692,0.4256,0.0692,0.0692,0.0692,-0.6436,0.0000,-0.2872
-0.1748,0.0791,0.2061,0.1426,0.2696,-0.1113,0.0791,0.1426,0.0131,0.0131,0.2894,-0.0790,-0.0790,0.1973,0.5657,0.1052,0.0692,0.0692,-0.6436,0.2474,-0.1090,0.2474,-0.2872,0.0000
